Method,Env,Dim,Scale,Type,Seed,Score
disentangled_hsic,hopper-medium-v2,6,1.5,nonlinear,1,46.238923887047186
disentangled_hsic,hopper-medium-v2,6,1.5,nonlinear,3,43.24035096768028
disentangled_hsic,hopper-medium-v2,6,1.5,nonlinear,2,42.46280435084936
disentangled_hsic,hopper-medium-v2,11,1.5,nonlinear,1,37.35790387431727
disentangled_hsic,hopper-medium-v2,11,1.5,nonlinear,3,42.986457087165526
disentangled_hsic,hopper-medium-v2,11,1.5,nonlinear,2,42.09009812461166
disentangled_hsic,hopper-medium-v2,11,2.0,nonlinear,1,40.47843668231602
disentangled_hsic,hopper-medium-v2,11,2.0,nonlinear,3,38.042112426632244
disentangled_hsic,hopper-medium-v2,11,2.0,nonlinear,2,41.44705044875525
disentangled_hsic,hopper-medium-v2,3,0.5,nonlinear,1,48.956587422057915
disentangled_hsic,hopper-medium-v2,3,0.5,nonlinear,3,45.25689047229723
disentangled_hsic,hopper-medium-v2,3,0.5,nonlinear,2,42.777123802061375
disentangled_hsic,hopper-medium-v2,6,0.5,nonlinear,1,43.69686430727606
disentangled_hsic,hopper-medium-v2,6,0.5,nonlinear,3,46.18385481298764
disentangled_hsic,hopper-medium-v2,6,0.5,nonlinear,2,41.352740375621664
disentangled_hsic,hopper-medium-v2,8,0.5,nonlinear,1,46.39238082930064
disentangled_hsic,hopper-medium-v2,8,0.5,nonlinear,3,44.098976374424964
disentangled_hsic,hopper-medium-v2,8,0.5,nonlinear,2,48.62769671068868
