Method,Env,Dim,Scale,Type,Seed,Score,Source
disentangled_infonce,halfcheetah-medium-v2,8,0.5,nonlinear,2,36.30546447416674,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_infonce/halfcheetah-medium-v2/nd8_ns0p5_nonlinear/seed_2/metrics.json
disentangled_cov,halfcheetah-medium-v2,8,1.5,nonlinear,2,37.10543076771326,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd8_ns1p5_nonlinear/seed_2/metrics.json
disentangled_cov,halfcheetah-medium-v2,13,1.0,nonlinear,2,35.1839137856588,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd13_ns1p0_nonlinear/seed_2/metrics.json
disentangled_cov,halfcheetah-medium-v2,8,1.0,nonlinear,2,38.2504280444286,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd8_ns1p0_nonlinear/seed_2/metrics.json
disentangled_cov,halfcheetah-medium-v2,4,1.5,nonlinear,2,38.0848948073207,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd4_ns1p5_nonlinear/seed_2/metrics.json
disentangled_cov,halfcheetah-medium-v2,17,0.5,nonlinear,2,39.64879689389751,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd17_ns0p5_nonlinear/seed_2/metrics.json
disentangled_cov,halfcheetah-medium-v2,8,2.0,nonlinear,2,31.237138297625872,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd8_ns2p0_nonlinear/seed_2/metrics.json
disentangled_cov,halfcheetah-medium-v2,17,1.0,nonlinear,2,35.50280806149449,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd17_ns1p0_nonlinear/seed_2/metrics.json
disentangled_cov,halfcheetah-medium-v2,13,1.5,nonlinear,2,30.33989999162469,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd13_ns1p5_nonlinear/seed_2/metrics.json
disentangled_cov,halfcheetah-medium-v2,13,0.5,nonlinear,2,36.64494028895413,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd13_ns0p5_nonlinear/seed_2/metrics.json
disentangled_cov,halfcheetah-medium-v2,4,2.0,nonlinear,2,36.956774461140704,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd4_ns2p0_nonlinear/seed_2/metrics.json
disentangled_cov,halfcheetah-medium-v2,4,0.5,nonlinear,2,38.310183062873946,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd4_ns0p5_nonlinear/seed_2/metrics.json
disentangled_cov,halfcheetah-medium-v2,17,1.5,nonlinear,2,29.140992887895123,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd17_ns1p5_nonlinear/seed_2/metrics.json
disentangled_cov,halfcheetah-medium-v2,17,2.0,nonlinear,2,15.008809163876855,/home/wyuhan/projects/robust-offline-rl-disentanglement/results/raw_metrics/disentangled_cov/halfcheetah-medium-v2/nd17_ns2p0_nonlinear/seed_2/metrics.json
